"Parcel","HouseNum","Ext","Rear","Unit","Dir","Street","Des","Loc","I Desig Date1","I Desig Date2","D Desig Date","District","Int Desig Date"
"882504300","301",,,"0000000",,"Market","St","301 Market St",9/29/1970 0:00:00,,12/12/2003 0:00:00,"OC",
"882503700","302",,,"0000000",,"Market","St","302 Market St",11/4/1976 0:00:00,,12/12/2003 0:00:00,"OC",
"882504400","303",,,"0000000",,"Market","St","303 Market St",9/29/1970 0:00:00,,12/12/2003 0:00:00,"OC",
"888058660","304",,,"A",,"Market","St","304 Market St",11/4/1976 0:00:00,,12/12/2003 0:00:00,"OC",
"882504500","305",,,"0000000",,"Market","St","305 Market St",9/29/1970 0:00:00,,12/12/2003 0:00:00,"OC",
"882503900","306",,,"0000000",,"Market","St","306 Market St",11/4/1976 0:00:00,,12/12/2003 0:00:00,"OC",
"882504600","307",,,"0000000",,"Market","St","307 Market St",,,12/12/2003 0:00:00,"OC",
"871270350","308",,,"0000000",,"Market","St","308 Market St",,,12/12/2003 0:00:00,"OC",
"882504700","309",,,"0000000",,"Market","St","309 Market St",,,12/12/2003 0:00:00,"OC",
"882504101","310",,,"0000000",,"Market","St","310 Market St",9/25/1962 0:00:00,,12/12/2003 0:00:00,"OC",
"882504800","311",,,"0000000",,"Market","St","311 Market St",,,12/12/2003 0:00:00,"OC",
"888057700","312",,,"A",,"Market","St","312 Market St",11/4/1976 0:00:00,,12/12/2003 0:00:00,"OC",
"871006900","313",,,"0000000",,"Market","St","313 Market St",9/29/1970 0:00:00,,12/12/2003 0:00:00,"OC",
"781207800","314","22",,"0000000",,"Market","St","314-22 Market St",11/4/1976 0:00:00,,12/12/2003 0:00:00,"OC",
"882505000","315",,,"0000000",,"Market","St","315 Market St",9/29/1970 0:00:00,,12/12/2003 0:00:00,"OC",
"871270400","317",,,"0000000",,"Market","St","317 Market St",9/29/1970 0:00:00,,12/12/2003 0:00:00,"OC",
"882505201","317",,"R","0000000",,"Market","St","317R Market St",9/29/1970 0:00:00,,12/12/2003 0:00:00,"OC",
"871270450","319",,,"0000000",,"Market","St","319 Market St",9/29/1970 0:00:00,,12/12/2003 0:00:00,"OC",
"883249500","701","39",,"0000000",,"Market","St","701-39 Market St",5/26/1970 0:00:00,6/30/1970 0:00:00,,,
"771645110","714",,,"0000000",,"Market","St","714 Market St",4/13/1994 0:00:00,,,,
"884354240","1113","31",,"A",,"Market","St","1113-31 Market St",2/5/1981 0:00:00,,,,
"882497505","1301","25",,"A",,"Chestnut","St","1301-25 Chestnut St",8/2/1973 0:00:00,,,,
"774633501","1",,,"0000000","N","30th","St","1 N 30th St",5/1/1980 0:00:00,,,,
"774527100","3140","42",,"0000000",,"Market","St","3140-42 Market St",1/4/1966 0:00:00,,,,
"883081725","4865",,,"0000000",,"Market","St","4865 Market St",1/14/2005 0:00:00,,,,
"771673000","524",,,"0000000","N","Marshall","St","524 N Marshall St",9/12/1974 0:00:00,10/11/2000 0:00:00,,,
"301402400","762",,,"0000000",,"Martin","St","762 Martin St",4/8/2004 0:00:00,,,,
"884439515","58","60",,"0000000",,"Mascher","St","58-60 Mascher St",,,12/12/2003 0:00:00,"OC",
"888220042","6655",,,"12",,"Mc Callum","St","6655 Mc Callum St",1/7/1982 0:00:00,,,,
"881051800","7638",,,"0000000",,"Mc Callum","St","7638 Mc Callum St",3/25/1969 0:00:00,,,,
"771134100","654",,,"0000000","N","12th","St","654 N 12th St",7/19/1984 0:00:00,,,,
"152107100","1700",,,"0000000",,"Melon","St","1700 Melon St",,,10/11/2000 0:00:00,"SG",
"152107200","1702",,,"0000000",,"Melon","St","1702 Melon St",,,10/11/2000 0:00:00,"SG",
"152107300","1704",,,"0000000",,"Melon","St","1704 Melon St",,,10/11/2000 0:00:00,"SG",
"152107400","1706",,,"0000000",,"Melon","St","1706 Melon St",,,10/11/2000 0:00:00,"SG",
"152107500","1708",,,"0000000",,"Melon","St","1708 Melon St",,,10/11/2000 0:00:00,"SG",
"152107600","1710",,,"0000000",,"Melon","St","1710 Melon St",,,10/11/2000 0:00:00,"SG",
"773199000","1900",,,"0000000","S","16th","St","1900 S 16th St",7/25/1967 0:00:00,,,,
"652429201","9601",,,"0000000",,"Milnor","St","9601 Milnor St",3/3/1983 0:00:00,,,,
"083069600","104",,,"0000000","N","Mole","St","104 N Mole St",9/26/1967 0:00:00,,,,
"083066900","105",,,"0000000","N","Mole","St","105 N Mole St",9/26/1967 0:00:00,,,,
"083069700","106",,,"0000000","N","Mole","St","106 N Mole St",9/26/1967 0:00:00,,,,
"083067100","107",,,"0000000","N","Mole","St","107 N Mole St",9/26/1967 0:00:00,,,,
"083069800","108",,,"0000000","N","Mole","St","108 N Mole St",9/26/1967 0:00:00,,,,
"083067200","109",,,"0000000","N","Mole","St","109 N Mole St",9/26/1967 0:00:00,,,,
"083069900","110",,,"0000000","N","Mole","St","110 N Mole St",9/26/1967 0:00:00,,,,
"083067300","111",,,"0000000","N","Mole","St","111 N Mole St",9/26/1967 0:00:00,,,,
"083070000","112",,,"0000000","N","Mole","St","112 N Mole St",9/26/1967 0:00:00,,,,
"083067400","113",,,"0000000","N","Mole","St","113 N Mole St",9/26/1967 0:00:00,,,,
"083070100","114",,,"0000000","N","Mole","St","114 N Mole St",9/26/1967 0:00:00,,,,
"083067500","115",,,"0000000","N","Mole","St","115 N Mole St",9/26/1967 0:00:00,,,,
"083067600","117",,,"0000000","N","Mole","St","117 N Mole St",9/26/1967 0:00:00,,,,
"083067700","119",,,"0000000","N","Mole","St","119 N Mole St",9/26/1967 0:00:00,,,,
"083067800","121",,,"0000000","N","Mole","St","121 N Mole St",9/26/1967 0:00:00,,,,
"083067900","123",,,"0000000","N","Mole","St","123 N Mole St",9/26/1967 0:00:00,,,,
"083068000","125",,,"0000000","N","Mole","St","125 N Mole St",9/26/1967 0:00:00,,,,
"083068100","127",,,"0000000","N","Mole","St","127 N Mole St",9/26/1967 0:00:00,,,,
"083068200","129",,,"0000000","N","Mole","St","129 N Mole St",9/26/1967 0:00:00,,,,
"023056500","110",,,"0000000",,"Monroe","St","110 Monroe St",6/24/1958 0:00:00,,,,
"023048400","111",,,"0000000",,"Monroe","St","111 Monroe St",6/24/1958 0:00:00,5/31/1966 0:00:00,,,
"023056610","112",,,"0000000",,"Monroe","St","112 Monroe St",6/24/1958 0:00:00,,,,
"023048500","113",,,"0000000",,"Monroe","St","113 Monroe St",6/24/1958 0:00:00,5/31/1966 0:00:00,,,
"023056700","114",,,"0000000",,"Monroe","St","114 Monroe St",6/24/1958 0:00:00,,,,
"023048600","115",,,"0000000",,"Monroe","St","115 Monroe St",5/31/1966 0:00:00,,,,
"021040500","230",,,"0000000",,"Montrose","St","230 Montrose St",5/31/1966 0:00:00,,,,
"021027700","231",,,"0000000",,"Montrose","St","231 Montrose St",5/31/1966 0:00:00,,,,
"021027710","231",,"R","0000000",,"Montrose","St","231R Montrose St",5/31/1966 0:00:00,,,,
"021040600","232",,,"0000000",,"Montrose","St","232 Montrose St",6/7/1973 0:00:00,,,,
"021027800","233",,,"0000000",,"Montrose","St","233 Montrose St",5/31/1966 0:00:00,,,,
"021040700","234",,,"0000000",,"Montrose","St","234 Montrose St",5/31/1966 0:00:00,,,,
"021027900","235",,,"0000000",,"Montrose","St","235 Montrose St",5/31/1966 0:00:00,,,,
"021040800","236",,,"0000000",,"Montrose","St","236 Montrose St",5/31/1966 0:00:00,,,,
"021040900","238",,,"0000000",,"Montrose","St","238 Montrose St",5/31/1966 0:00:00,,,,
"021028100","239",,,"0000000",,"Montrose","St","239 Montrose St",5/31/1966 0:00:00,,,,
"021041000","240",,,"0000000",,"Montrose","St","240 Montrose St",5/31/1966 0:00:00,,,,
"021028200","241",,,"0000000",,"Montrose","St","241 Montrose St",5/31/1966 0:00:00,2/5/1976 0:00:00,,,
"771135010","710","20",,"0000000",,"Montrose","St","710-20 Montrose St",11/30/1971 0:00:00,,,,
"082055512","2011",,,"0000000",,"Moravian","St","2011 Moravian St",,,2/8/1995 0:00:00,"RF",
"082055700","2015",,,"0000000",,"Moravian","St","2015 Moravian St",,,2/8/1995 0:00:00,"RF",
"082056000","2037",,,"0000000",,"Moravian","St","2037 Moravian St",,,2/8/1995 0:00:00,"RF",
"082056100","2039",,,"0000000",,"Moravian","St","2039 Moravian St",,,2/8/1995 0:00:00,"RF",
"082056200","2041",,,"0000000",,"Moravian","St","2041 Moravian St",,,2/8/1995 0:00:00,"RF",
"082056300","2043",,,"0000000",,"Moravian","St","2043 Moravian St",,,2/8/1995 0:00:00,"RF",
"082056400","2045",,,"0000000",,"Moravian","St","2045 Moravian St",,,2/8/1995 0:00:00,"RF",
"082056500","2047",,,"0000000",,"Moravian","St","2047 Moravian St",,,2/8/1995 0:00:00,"RF",
"773257000","1629","37",,"0000000","S","28th","St","1629-37 S 28th St",7/6/1972 0:00:00,,,,
"776696200","401","57",,"0000000",,"Manheim","St","401-57 Manheim St",5/26/1970 0:00:00,8/7/1980 0:00:00,,,
"021387700","917",,,"0000000","E","Moyamensing","Ave","917 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021387800","919",,,"0000000","E","Moyamensing","Ave","919 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021387900","921",,,"0000000","E","Moyamensing","Ave","921 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021393800","922",,,"0000000","E","Moyamensing","Ave","922 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021388000","923",,,"0000000","E","Moyamensing","Ave","923 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021388100","925",,,"0000000","E","Moyamensing","Ave","925 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021388200","927",,,"0000000","E","Moyamensing","Ave","927 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021388300","929",,,"0000000","E","Moyamensing","Ave","929 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021388400","931",,,"0000000","E","Moyamensing","Ave","931 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021388500","933",,,"0000000","E","Moyamensing","Ave","933 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021388600","935",,,"0000000","E","Moyamensing","Ave","935 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021394600","1002",,,"0000000","E","Moyamensing","Ave","1002 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021394700","1004",,,"0000000","E","Moyamensing","Ave","1004 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021394810","1006",,,"0000000","E","Moyamensing","Ave","1006 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021394900","1008",,,"0000000","E","Moyamensing","Ave","1008 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021389200","1009",,,"0000000","E","Moyamensing","Ave","1009 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"021389300","1011",,,"0000000","E","Moyamensing","Ave","1011 E Moyamensing Ave",5/31/1966 0:00:00,,,,
"092062200","341",,,"0000000","W","Mount Airy","Ave","341 W Mount Airy Ave",12/31/1984 0:00:00,,,,
"092062300","347",,,"0000000","W","Mount Airy","Ave","347 W Mount Airy Ave",12/31/1984 0:00:00,,,,
"092062400","349",,,"0000000","W","Mount Airy","Ave","349 W Mount Airy Ave",12/31/1984 0:00:00,,,,
"888049782","1500",,,"1F",,"Mount Vernon","St","1500 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152060300","1715",,,"0000000",,"Mount Vernon","St","1715 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152049200","1716",,,"0000000",,"Mount Vernon","St","1716 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152060400","1717","19",,"0000000",,"Mount Vernon","St","1717-19 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"882934855","1722",,,"0000000",,"Mount Vernon","St","1722 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152060510","1721",,,"0000000",,"Mount Vernon","St","1721 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152060715","1723",,,"0000000",,"Mount Vernon","St","1723 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152060710","1725",,,"0000000",,"Mount Vernon","St","1725 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152049400","1726",,,"0000000",,"Mount Vernon","St","1726 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"772681420","1727",,,"0000000",,"Mount Vernon","St","1727 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152049500","1728",,,"0000000",,"Mount Vernon","St","1728 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"772681410","1729",,,"0000000",,"Mount Vernon","St","1729 Mount Vernon St",5/28/1963 0:00:00,,10/11/2000 0:00:00,"SG",
"152049600","1730",,,"0000000",,"Mount Vernon","St","1730 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152049700","1732",,,"0000000",,"Mount Vernon","St","1732 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152049810","1734",,,"0000000",,"Mount Vernon","St","1734 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152049910","1736",,,"0000000",,"Mount Vernon","St","1736 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152050010","1738",,,"0000000",,"Mount Vernon","St","1738 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152050110","1740",,,"0000000",,"Mount Vernon","St","1740 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"152050200","1900",,,"0000000",,"Mount Vernon","St","1900 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152062500","1901",,,"0000000",,"Mount Vernon","St","1901 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"886810366","1902",,,"0000000",,"Mount Vernon","St","1902 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"881807800","1903",,,"0000000",,"Mount Vernon","St","1903 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152050400","1904",,,"0000000",,"Mount Vernon","St","1904 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152062700","1905",,,"0000000",,"Mount Vernon","St","1905 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152050500","1906",,,"0000000",,"Mount Vernon","St","1906 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152062800","1907",,,"0000000",,"Mount Vernon","St","1907 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"881807900","1908",,,"0000000",,"Mount Vernon","St","1908 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"886810374","1909",,,"0000000",,"Mount Vernon","St","1909 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"886810367","1910",,,"0000000",,"Mount Vernon","St","1910 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152063000","1911",,,"0000000",,"Mount Vernon","St","1911 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152050800","1912",,,"0000000",,"Mount Vernon","St","1912 Mount Vernon St",,,10/11/2000 0:00:00,"SG",
"886810375","1913",,,"0000000",,"Mount Vernon","St","1913 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152066510","2041",,,"0000000",,"Mount Vernon","St","2041 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152054300","2042",,,"0000000",,"Mount Vernon","St","2042 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"888152424","2043",,,"1",,"Mount Vernon","St","2043 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152054400","2044",,,"0000000",,"Mount Vernon","St","2044 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152054500","2046",,,"0000000",,"Mount Vernon","St","2046 Mount Vernon St",11/6/1975 0:00:00,,10/11/2000 0:00:00,"SG",
"152054700","2100",,,"0000000",,"Mount Vernon","St","2100 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152066800","2101",,,"0000000",,"Mount Vernon","St","2101 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152054815","2102",,,"0000000",,"Mount Vernon","St","2102 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152066900","2103",,,"0000000",,"Mount Vernon","St","2103 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152054820","2104","06",,"0000000",,"Mount Vernon","St","2104-06 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152067000","2105",,,"0000000",,"Mount Vernon","St","2105 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152067100","2107",,,"0000000",,"Mount Vernon","St","2107 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152055100","2108",,,"0000000",,"Mount Vernon","St","2108 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152067200","2109",,,"0000000",,"Mount Vernon","St","2109 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152055200","2110",,,"0000000",,"Mount Vernon","St","2110 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"152067300","2111",,,"0000000",,"Mount Vernon","St","2111 Mount Vernon St",2/7/1974 0:00:00,,10/11/2000 0:00:00,"SG",
"051178700","237",,,"0000000",,"Pine","St","237 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051179300","249",,,"0000000",,"Pine","St","249 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051179400","251",,,"0000000",,"Pine","St","251 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"888059706","253",,,"1",,"Pine","St","253 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051179600","255",,,"0000000",,"Pine","St","255 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051179800","305",,,"0000000",,"Pine","St","305 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"881502500","307",,,"0000000",,"Pine","St","307 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051180000","309",,,"0000000",,"Pine","St","309 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051180100","311",,,"0000000",,"Pine","St","311 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"771145000","313",,,"0000000",,"Pine","St","313 Pine St",6/26/1956 0:00:00,4/30/1957 0:00:00,3/10/1999 0:00:00,"SH",
"051180310","315","17",,"0000000",,"Pine","St","315-17 Pine St",,,3/10/1999 0:00:00,"SH",
"051180400","319",,,"0000000",,"Pine","St","319 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051180500","321",,,"0000000",,"Pine","St","321 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051180600","323",,,"0000000",,"Pine","St","323 Pine St",,,3/10/1999 0:00:00,"SH",
"881502600","325",,,"0000000",,"Pine","St","325 Pine St",,,3/10/1999 0:00:00,"SH",
"881502700","327",,,"0000000",,"Pine","St","327 Pine St",,,3/10/1999 0:00:00,"SH",
"051180910","329",,,"0000000",,"Pine","St","329 Pine St",,,3/10/1999 0:00:00,"SH",
"051181000","331",,,"0000000",,"Pine","St","331 Pine St",,,3/10/1999 0:00:00,"SH",
"881502900","333",,,"0000000",,"Pine","St","333 Pine St",,,3/10/1999 0:00:00,"SH",
"051181200","335",,,"0000000",,"Pine","St","335 Pine St",,,3/10/1999 0:00:00,"SH",
"051181305","341",,,"0000000",,"Pine","St","341 Pine St",,,3/10/1999 0:00:00,"SH",
"771146000","400","22",,"0000000",,"Pine","St","400-22 Pine St",6/26/1956 0:00:00,,3/10/1999 0:00:00,"SH",
"051181500","409",,,"0000000",,"Pine","St","409 Pine St",12/31/1984 0:00:00,,3/10/1999 0:00:00,"SH",
"051181600","411",,,"0000000",,"Pine","St","411 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"881503000","413",,,"0000000",,"Pine","St","413 Pine St",12/31/1984 0:00:00,,3/10/1999 0:00:00,"SH",
"051181800","415",,,"0000000",,"Pine","St","415 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051181900","417",,,"0000000",,"Pine","St","417 Pine St",,,3/10/1999 0:00:00,"SH",
"051182000","419",,,"0000000",,"Pine","St","419 Pine St",,,3/10/1999 0:00:00,"SH",
"881503100","421",,,"0000000",,"Pine","St","421 Pine St",,,3/10/1999 0:00:00,"SH",
"888035950","423",,,"1",,"Pine","St","423 Pine St",,,3/10/1999 0:00:00,"SH",
"051189900","424",,,"0000000",,"Pine","St","424 Pine St",4/30/1957 0:00:00,,3/10/1999 0:00:00,"SH",
"051182350","425","29",,"0000000",,"Pine","St","425-29 Pine St",,,3/10/1999 0:00:00,"SH",
"051190000","426",,,"0000000",,"Pine","St","426 Pine St",,,3/10/1999 0:00:00,"SH",
"081062600","1941",,,"0000000",,"Pine","St","1941 Pine St",,,2/8/1995 0:00:00,"RF",
"081062700","1943",,,"0000000",,"Pine","St","1943 Pine St",,,2/8/1995 0:00:00,"RF",
"081062800","1945",,,"0000000",,"Pine","St","1945 Pine St",,,2/8/1995 0:00:00,"RF",
"081082000","2000",,,"0000000",,"Pine","St","2000 Pine St",,,2/8/1995 0:00:00,"RF",
"871267300","2001",,,"0000000",,"Pine","St","2001 Pine St",,,2/8/1995 0:00:00,"RF",
"081063000","2003",,,"0000000",,"Pine","St","2003 Pine St",,,2/8/1995 0:00:00,"RF",
"081082100","2004",,,"0000000",,"Pine","St","2004 Pine St",,,2/8/1995 0:00:00,"RF",
"081063100","2005",,,"0000000",,"Pine","St","2005 Pine St",,,2/8/1995 0:00:00,"RF",
"081082200","2006",,,"0000000",,"Pine","St","2006 Pine St",,,2/8/1995 0:00:00,"RF",
"888088800","2007",,,"1",,"Pine","St","2007 Pine St",,,2/8/1995 0:00:00,"RF",
"081082300","2008",,,"0000000",,"Pine","St","2008 Pine St",,,2/8/1995 0:00:00,"RF",
"881032608","2009",,,"0000000",,"Pine","St","2009 Pine St",,,2/8/1995 0:00:00,"RF",
"081082400","2010",,,"0000000",,"Pine","St","2010 Pine St",,,2/8/1995 0:00:00,"RF",
"081063400","2011",,,"0000000",,"Pine","St","2011 Pine St",,,2/8/1995 0:00:00,"RF",
"081082500","2012",,,"0000000",,"Pine","St","2012 Pine St",,,2/8/1995 0:00:00,"RF",
"081063500","2013",,,"0000000",,"Pine","St","2013 Pine St",,,2/8/1995 0:00:00,"RF",
"081082600","2014",,,"0000000",,"Pine","St","2014 Pine St",,,2/8/1995 0:00:00,"RF",
"081063600","2015",,,"0000000",,"Pine","St","2015 Pine St",,,2/8/1995 0:00:00,"RF",
"081082700","2016",,,"0000000",,"Pine","St","2016 Pine St",,,2/8/1995 0:00:00,"RF",
"081063700","2017",,,"0000000",,"Pine","St","2017 Pine St",,,2/8/1995 0:00:00,"RF",
"081082800","2018",,,"0000000",,"Pine","St","2018 Pine St",,,2/8/1995 0:00:00,"RF",
"081063801","2019",,,"0000000",,"Pine","St","2019 Pine St",,,2/8/1995 0:00:00,"RF",
"081082900","2020",,,"0000000",,"Pine","St","2020 Pine St",,,2/8/1995 0:00:00,"RF",
"081063900","2021",,,"0000000",,"Pine","St","2021 Pine St",,,2/8/1995 0:00:00,"RF",
"081083000","2022",,,"0000000",,"Pine","St","2022 Pine St",,,2/8/1995 0:00:00,"RF",
"081064000","2023",,,"0000000",,"Pine","St","2023 Pine St",,,2/8/1995 0:00:00,"RF",
"081083100","2024",,,"0000000",,"Pine","St","2024 Pine St",,,2/8/1995 0:00:00,"RF",
"881529300","2025",,,"0000000",,"Pine","St","2025 Pine St",,,2/8/1995 0:00:00,"RF",
